gtm,year,game_date,era_cum,h_cum,hr_cum,er_cum,so_cum
112,2008,2008-08-05,4.3,982,100,478,881
113,2008,2008-08-06,4.28,987,100,480,889
114,2008,2008-08-08,4.3,995,102,486,893
115,2008,2008-08-09,4.27,1005,103,488,902
116,2008,2008-08-10,4.27,1011,103,492,908
117,2008,2008-08-11,4.26,1018,104,495,911
118,2008,2008-08-12,4.33,1030,107,506,919
119,2008,2008-08-13,4.34,1036,107,512,927
120,2008,2008-08-14,4.36,1048,108,518,934
121,2008,2008-08-15,4.33,1054,108,519,940
122,2008,2008-08-16,4.39,1070,109,530,944
123,2008,2008-08-17,4.37,1074,109,531,956
124,2008,2008-08-18,4.33,1081,109,531,963
125,2008,2008-08-19,4.33,1091,110,535,965
126,2008,2008-08-20,4.33,1099,112,540,972
127,2008,2008-08-21,4.32,1107,113,543,977
128,2008,2008-08-22,4.29,1111,113,543,985
129,2008,2008-08-23,4.28,1115,113,546,992
130,2008,2008-08-24,4.28,1126,114,550,998
131,2008,2008-08-25,4.27,1135,115,554,1005
132,2008,2008-08-26,4.29,1145,115,560,1008
133,2008,2008-08-27,4.26,1152,115,561,1018
134,2008,2008-08-29,4.3,1165,117,570,1026
135,2008,2008-08-30,4.33,1175,118,577,1029
136,2008,2008-08-31,4.36,1187,118,586,1035
137,2008,2008-09-01,4.36,1191,118,590,1044
138,2008,2008-09-02,4.37,1202,119,596,1055
139,2008,2008-09-03,4.35,1206,120,598,1060
140,2008,2008-09-05,4.37,1221,120,605,1064
141,2008,2008-09-06,4.38,1235,120,611,1068
142,2008,2008-09-07,4.39,1244,120,616,1081
143,2008,2008-09-08,4.36,1251,120,617,1091
144,2008,2008-09-09,4.36,1258,121,621,1102
145,2008,2008-09-10,4.35,1264,122,624,1106
146,2008,2008-09-11,4.4,1281,126,635,1112
147,2008,2008-09-12,4.38,1288,127,637,1121
148,2008,2008-09-13,4.35,1292,127,637,1133
149,2008,2008-09-14,4.35,1303,127,642,1140
150,2008,2008-09-15,4.35,1311,129,645,1142
151,2008,2008-09-16,4.34,1318,131,647,1150
152,2008,2008-09-17,4.36,1328,133,654,1159
153,2008,2008-09-18,4.35,1335,133,657,1165
154,2008,2008-09-19,4.33,1341,134,658,1171
155,2008,2008-09-20,4.36,1350,137,667,1176
156,2008,2008-09-21,4.33,1355,137,667,1186
157,2008,2008-09-23,4.36,1365,139,676,1197
158,2008,2008-09-24,4.43,1383,142,691,1205
159,2008,2008-09-25,4.41,1389,143,693,1211
160,2008,2008-09-26,4.41,1400,146,698,1218
161,2008,2008-09-27,4.4,1410,147,700,1226
162,2008,2008-09-28,4.38,1416,147,701,1240
1,2007,2007-04-03,6.0,12,0,6,4
2,2007,2007-04-04,5.5,20,3,11,12
3,2007,2007-04-05,4.67,30,3,14,17
4,2007,2007-04-06,3.75,38,3,15,22
5,2007,2007-04-07,3.8,47,3,19,28
6,2007,2007-04-08,4.83,62,5,29,32
7,2007,2007-04-09,4.35,64,5,30,37
8,2007,2007-04-10,4.44,74,7,35,45
9,2007,2007-04-11,4.33,81,7,38,49
10,2007,2007-04-13,4.4,91,8,43,56
11,2007,2007-04-16,3.99,97,8,43,61
12,2007,2007-04-17,4.11,104,9,48,68
13,2007,2007-04-18,3.77,112,10,49,77
14,2007,2007-04-19,3.64,117,11,51,81
15,2007,2007-04-20,3.53,125,11,53,81
16,2007,2007-04-21,3.31,130,11,53,89
17,2007,2007-04-22,3.18,133,11,54,93
18,2007,2007-04-24,3.17,142,11,57,96
19,2007,2007-04-25,3.21,149,11,61,102
20,2007,2007-04-26,3.25,159,12,65,108
21,2007,2007-04-27,3.26,165,12,68,113
22,2007,2007-04-28,3.35,171,13,73,116
23,2007,2007-04-29,3.44,183,13,78,119
24,2007,2007-04-30,3.51,193,13,83,125
25,2007,2007-05-01,3.73,207,14,92,133
26,2007,2007-05-02,3.7,213,14,95,138
27,2007,2007-05-03,3.9,226,14,104,149
28,2007,2007-05-04,3.83,235,14,106,153
29,2007,2007-05-05,3.77,243,14,108,163
30,2007,2007-05-06,3.91,251,16,116,172
31,2007,2007-05-07,3.91,262,16,120,179
32,2007,2007-05-08,3.92,272,16,124,184
33,2007,2007-05-09,3.95,283,18,129,190
34,2007,2007-05-10,3.93,292,18,132,193
35,2007,2007-05-11,3.88,300,19,134,201
36,2007,2007-05-12,3.95,307,22,140,203
37,2007,2007-05-13,3.9,314,22,142,213
38,2007,2007-05-15,3.95,323,26,148,219
39,2007,2007-05-16,3.91,331,27,150,222
40,2007,2007-05-17,3.78,334,27,150,238
41,2007,2007-05-18,4.06,348,30,165,245
42,2007,2007-05-19,4.07,355,31,169,256
43,2007,2007-05-20,4.0,357,31,170,265
44,2007,2007-05-21,3.91,363,31,170,269
45,2007,2007-05-22,3.87,369,31,172,273
46,2007,2007-05-23,3.8,374,32,173,275
47,2007,2007-05-25,3.83,384,32,178,283
48,2007,2007-05-26,3.79,394,32,180,287
49,2007,2007-05-27,3.83,406,32,186,293
50,2007,2007-05-29,3.83,412,34,191,302
51,2007,2007-05-30,3.75,418,34,191,310
52,2007,2007-05-31,3.77,428,34,195,316
53,2007,2007-06-01,3.69,430,34,195,320
54,2007,2007-06-02,3.73,436,34,200,322
55,2007,2007-06-03,3.83,446,38,209,331
56,2007,2007-06-04,3.76,453,38,209,338
57,2007,2007-06-05,3.76,462,40,213,345
58,2007,2007-06-06,3.72,469,41,214,351
59,2007,2007-06-07,3.71,479,42,218,358
60,2007,2007-06-08,3.73,490,42,223,365
61,2007,2007-06-09,3.75,506,44,228,368
62,2007,2007-06-10,3.72,513,45,230,376
63,2007,2007-06-11,3.71,520,45,233,380
64,2007,2007-06-12,3.68,525,46,235,389
65,2007,2007-06-13,3.73,535,46,242,398
66,2007,2007-06-15,3.82,544,47,251,404
67,2007,2007-06-16,3.78,549,48,252,408
68,2007,2007-06-17,3.87,560,49,261,416
69,2007,2007-06-18,3.89,570,51,266,419
70,2007,2007-06-19,3.93,577,51,272,431
71,2007,2007-06-20,3.98,587,52,279,437
72,2007,2007-06-22,4.02,600,52,286,439
73,2007,2007-06-23,4.01,617,53,291,450
74,2007,2007-06-24,3.98,622,53,293,454
75,2007,2007-06-25,3.95,630,54,296,464
76,2007,2007-06-26,3.94,637,57,299,471
77,2007,2007-06-27,3.91,645,58,301,479
78,2007,2007-06-29,3.88,657,59,303,485
79,2007,2007-06-30,3.84,664,59,304,495
80,2007,2007-07-01,3.8,669,59,304,508
81,2007,2007-07-03,3.84,675,60,311,515
82,2007,2007-07-04,3.86,687,60,316,523
83,2007,2007-07-05,3.89,695,62,322,530
84,2007,2007-07-06,3.88,701,62,325,536
85,2007,2007-07-07,3.9,712,63,331,541
86,2007,2007-07-08,3.93,724,63,337,545
87,2007,2007-07-13,3.98,741,63,345,547
88,2007,2007-07-14,4.01,758,65,353,553
89,2007,2007-07-15,4.01,771,65,357,556
90,2007,2007-07-16,4.0,776,66,360,564
91,2007,2007-07-17,3.97,782,67,361,573
92,2007,2007-07-18,4.06,792,67,373,579
93,2007,2007-07-19,4.09,808,67,379,582
94,2007,2007-07-20,4.08,814,67,382,587
95,2007,2007-07-21,4.03,818,67,382,596
96,2007,2007-07-22,4.07,829,69,389,601
97,2007,2007-07-23,4.07,837,69,393,606
98,2007,2007-07-24,4.08,852,70,400,616
99,2007,2007-07-25,4.05,860,70,401,622
100,2007,2007-07-26,4.03,868,71,403,632
101,2007,2007-07-27,4.09,883,73,413,639
102,2007,2007-07-28,4.08,889,74,416,650
103,2007,2007-07-29,4.11,906,75,424,659
104,2007,2007-07-31,4.08,911,75,425,664
105,2007,2007-08-01,4.1,918,76,430,670
106,2007,2007-08-02,4.08,929,76,432,676
107,2007,2007-08-03,4.07,938,78,436,688
108,2007,2007-08-04,4.06,950,79,439,700
109,2007,2007-08-05,4.06,956,79,443,707
110,2007,2007-08-06,4.03,964,80,445,719
111,2007,2007-08-07,4.07,974,83,453,724
112,2007,2007-08-08,4.03,978,83,453,728
113,2007,2007-08-09,4.02,988,84,456,735
114,2007,2007-08-10,4.04,1001,85,462,738
115,2007,2007-08-11,4.11,1018,87,474,749
116,2007,2007-08-12,4.12,1027,88,479,757
117,2007,,4.11,1033,88,482,764
118,2007,,4.1,1042,91,485,768
119,2007,2007-08-14,4.11,1053,92,490,774
120,2007,2007-08-15,4.12,1061,92,495,782
121,2007,2007-08-16,4.11,1067,92,498,787
122,2007,2007-08-17,4.08,1069,92,498,796
123,2007,2007-08-18,4.07,1076,94,501,803
124,2007,2007-08-19,4.08,1086,95,506,808
125,2007,2007-08-20,4.09,1096,97,512,815
126,2007,2007-08-21,4.1,1103,97,517,823
127,2007,2007-08-22,4.08,1109,97,519,830
128,2007,2007-08-23,4.06,1117,97,520,835
129,2007,2007-08-24,4.07,1133,98,526,845
130,2007,2007-08-25,4.06,1142,98,528,852
131,2007,2007-08-26,4.05,1150,99,531,860
132,2007,2007-08-27,4.03,1155,100,532,867
133,2007,2007-08-28,4.0,1162,100,533,875
134,2007,2007-08-29,4.03,1175,104,541,882
135,2007,2007-08-31,4.02,1181,105,543,886
136,2007,2007-09-01,4.02,1190,106,547,894
137,2007,2007-09-02,4.01,1194,106,549,901
138,2007,2007-09-03,4.03,1206,106,556,910
139,2007,2007-09-04,4.05,1217,107,562,919
140,2007,2007-09-05,4.04,1225,107,565,925
141,2007,2007-09-07,4.04,1235,109,569,933
142,2007,2007-09-08,4.06,1242,110,575,940
143,2007,2007-09-09,4.04,1250,112,577,945
144,2007,2007-09-10,4.05,1258,113,582,949
145,2007,2007-09-11,4.03,1266,114,583,953
146,2007,2007-09-12,4.06,1277,116,592,962
147,2007,2007-09-14,4.07,1286,119,597,967
148,2007,2007-09-15,4.08,1293,120,603,974
149,2007,2007-09-16,4.08,1301,121,607,981
150,2007,2007-09-17,4.09,1307,121,612,987
151,2007,2007-09-18,4.1,1317,122,617,991
152,2007,2007-09-19,4.12,1330,123,623,994
153,2007,2007-09-20,4.11,1342,124,627,1000
154,2007,2007-09-21,4.14,1361,125,636,1006
155,2007,2007-09-22,4.11,1367,125,636,1012
156,2007,2007-09-23,4.11,1374,126,640,1020
157,2007,2007-09-24,4.11,1386,126,644,1023
158,2007,2007-09-25,4.12,1395,129,650,1034
159,2007,2007-09-26,4.17,1412,130,661,1041
160,2007,2007-09-28,4.19,1422,131,669,1047
161,2007,2007-09-29,4.21,1436,132,675,1051
162,2007,2007-09-30,4.19,1442,133,677,1057
1,2006,2006-04-03,6.75,10,2,6,3
2,2006,2006-04-05,3.71,17,3,7,8
3,2006,2006-04-06,3.81,26,6,11,12
4,2006,2006-04-07,6.17,38,8,24,18
5,2006,2006-04-08,6.14,46,8,30,24
6,2006,2006-04-09,5.94,53,9,35,34
7,2006,,5.52,59,9,38,39
8,2006,,5.83,73,11,46,48
9,2006,2006-04-14,5.29,79,12,47,53
10,2006,2006-04-15,5.11,84,12,50,58
11,2006,2006-04-16,4.64,87,12,50,61
12,2006,2006-04-17,5.01,102,15,59,71
13,2006,2006-04-18,5.21,115,15,66,74
14,2006,2006-04-19,5.61,128,16,76,77
15,2006,2006-04-20,5.7,137,19,83,80
16,2006,2006-04-21,5.93,151,21,92,82
17,2006,2006-04-22,5.81,158,23,96,85
18,2006,2006-04-23,5.57,166,24,98,92
19,2006,2006-04-24,5.38,172,24,100,96
20,2006,2006-04-25,5.31,182,26,104,102
21,2006,2006-04-26,5.43,199,27,113,105
22,2006,2006-04-28,5.27,205,27,115,116
23,2006,2006-04-29,5.13,212,27,117,117
24,2006,2006-04-30,5.21,222,28,124,124
25,2006,2006-05-01,5.28,234,28,131,130
26,2006,2006-05-02,5.23,242,29,135,136
27,2006,2006-05-03,5.03,247,29,135,143
28,2006,2006-05-04,5.05,256,31,140,145
29,2006,2006-05-05,5.18,269,36,148,153
30,2006,2006-05-06,5.16,275,37,152,158
31,2006,2006-05-07,5.3,285,39,161,167
32,2006,2006-05-08,5.29,295,40,166,171
33,2006,2006-05-09,5.16,300,41,167,177
34,2006,2006-05-10,5.21,308,42,174,180
35,2006,2006-05-11,5.15,316,42,177,185
36,2006,2006-05-12,5.17,327,42,183,187
37,2006,2006-05-13,5.17,336,44,188,190
38,2006,2006-05-14,5.14,343,45,192,194
39,2006,2006-05-15,5.03,353,45,193,203
40,2006,2006-05-16,4.98,359,46,196,210
41,2006,2006-05-17,4.88,362,46,197,214
42,2006,2006-05-19,4.8,368,46,198,219
43,2006,2006-05-20,4.72,377,46,200,223
44,2006,2006-05-21,4.61,378,46,200,228
45,2006,2006-05-22,4.55,386,46,202,232
46,2006,2006-05-23,4.56,398,47,207,234
47,2006,2006-05-24,4.64,413,49,215,235
48,2006,2006-05-26,4.54,418,49,215,246
49,2006,2006-05-27,4.47,422,49,216,258
50,2006,2006-05-28,4.5,434,49,222,260
51,2006,2006-05-29,4.52,442,50,227,264
52,2006,2006-05-30,4.54,450,51,232,270
53,2006,2006-05-31,4.47,456,51,233,282
54,2006,,4.44,462,51,236,293
55,2006,,4.4,469,51,239,297
56,2006,2006-06-04,4.4,482,55,245,305
57,2006,2006-06-05,4.36,489,56,247,309
58,2006,2006-06-06,4.3,496,57,248,325
59,2006,2006-06-07,4.36,503,60,256,329
60,2006,2006-06-08,4.36,515,60,260,337
61,2006,2006-06-09,4.34,523,61,263,345
62,2006,2006-06-10,4.3,527,63,265,350
63,2006,2006-06-11,4.32,539,64,271,358
64,2006,2006-06-13,4.3,545,65,273,360
65,2006,2006-06-14,4.29,553,66,277,367
66,2006,2006-06-15,4.26,560,66,279,372
67,2006,2006-06-16,4.27,570,67,284,373
68,2006,2006-06-17,4.34,581,70,292,379
69,2006,2006-06-18,4.35,592,71,297,384
70,2006,2006-06-19,4.29,594,71,297,395
71,2006,2006-06-20,4.26,603,72,299,403
72,2006,2006-06-21,4.28,614,73,305,405
73,2006,2006-06-23,4.28,622,73,309,412
74,2006,2006-06-24,4.3,631,73,315,416
75,2006,2006-06-25,4.38,643,73,325,425
76,2006,2006-06-27,4.33,652,74,326,433
77,2006,2006-06-28,4.29,659,74,327,437
78,2006,2006-06-29,4.25,664,74,328,442
79,2006,2006-06-30,4.27,678,74,334,446
80,2006,,4.31,687,75,341,459
81,2006,,4.27,692,76,342,465
82,2006,2006-07-02,4.24,698,76,344,472
83,2006,2006-07-03,4.25,707,77,349,476
84,2006,2006-07-04,4.24,713,79,352,480
85,2006,2006-07-05,4.25,724,80,357,488
86,2006,2006-07-06,4.25,731,80,361,494
87,2006,2006-07-07,4.3,746,81,369,500
88,2006,2006-07-08,4.33,762,82,376,504
89,2006,2006-07-09,4.32,769,82,379,509
90,2006,2006-07-14,4.3,776,83,381,520
91,2006,2006-07-15,4.39,794,85,394,526
92,2006,2006-07-16,4.41,801,86,400,535
93,2006,2006-07-17,4.43,813,88,406,543
94,2006,2006-07-18,4.4,822,88,408,551
95,2006,2006-07-19,4.42,830,91,414,555
96,2006,2006-07-20,4.4,840,91,417,561
97,2006,2006-07-21,4.38,848,92,419,566
98,2006,2006-07-22,4.36,857,93,422,572
99,2006,2006-07-23,4.37,868,95,428,577
100,2006,2006-07-25,4.41,877,95,436,583
101,2006,2006-07-26,4.38,889,95,438,589
102,2006,2006-07-27,4.41,896,97,444,597
103,2006,2006-07-28,4.4,902,97,447,603
104,2006,2006-07-29,4.4,911,98,451,606
105,2006,2006-07-30,4.37,921,99,453,613
106,2006,2006-07-31,4.43,935,99,463,617
107,2006,2006-08-01,4.42,941,99,467,627
108,2006,2006-08-02,4.44,952,102,473,638
109,2006,2006-08-04,4.44,958,103,478,648
110,2006,2006-08-05,4.41,964,103,480,656
111,2006,2006-08-06,4.39,970,104,482,669
112,2006,2006-08-07,4.38,979,104,486,671
113,2006,2006-08-08,4.39,991,104,491,678
114,2006,2006-08-09,4.4,1002,105,496,681
115,2006,2006-08-11,4.4,1010,106,499,687
116,2006,2006-08-12,4.41,1024,107,505,693
117,2006,2006-08-13,4.38,1030,108,506,702
118,2006,2006-08-14,4.35,1035,108,506,708
119,2006,2006-08-15,4.32,1041,109,507,711
120,2006,2006-08-16,4.31,1051,113,512,724
121,2006,2006-08-17,4.31,1056,114,516,736
122,2006,2006-08-18,4.29,1061,114,519,742
123,2006,2006-08-19,4.37,1078,114,532,747
124,2006,2006-08-20,4.37,1087,116,537,754
125,2006,2006-08-21,4.34,1089,116,537,760
126,2006,2006-08-22,4.35,1102,117,543,770
127,2006,2006-08-23,4.36,1111,118,549,774
128,2006,2006-08-24,4.38,1121,119,555,783
129,2006,2006-08-25,4.35,1124,120,556,788
130,2006,2006-08-26,4.32,1130,121,557,792
131,2006,2006-08-27,4.29,1137,121,557,801
132,2006,2006-08-29,4.31,1150,125,564,807
133,2006,2006-08-30,4.32,1160,125,569,812
134,2006,2006-08-31,4.34,1170,125,575,818
135,2006,2006-09-01,4.35,1178,127,581,820
136,2006,2006-09-02,4.33,1184,128,582,828
137,2006,2006-09-03,4.32,1193,128,586,833
138,2006,2006-09-04,4.3,1201,130,588,841
139,2006,2006-09-05,4.3,1209,130,591,845
140,2006,2006-09-06,4.28,1215,130,593,854
141,2006,2006-09-08,4.25,1217,130,593,861
142,2006,2006-09-09,4.24,1227,132,597,873
143,2006,2006-09-10,4.28,1244,132,607,876
144,2006,2006-09-12,4.29,1251,133,612,884
145,2006,2006-09-13,4.32,1259,133,621,889
146,2006,2006-09-14,4.29,1261,133,621,897
147,2006,2006-09-15,4.36,1272,137,635,900
148,2006,2006-09-16,4.37,1281,138,641,905
149,2006,2006-09-18,4.48,1300,142,661,912
150,2006,2006-09-19,4.53,1317,145,672,920
151,2006,2006-09-20,4.53,1325,145,676,926
152,2006,2006-09-21,4.56,1337,146,685,934
153,2006,2006-09-22,4.62,1353,146,698,941
154,2006,2006-09-23,4.65,1364,146,706,948
155,2006,2006-09-24,4.65,1369,147,711,956
156,2006,2006-09-25,4.66,1379,149,717,961
157,2006,2006-09-26,4.64,1387,150,719,966
158,2006,2006-09-27,4.64,1394,151,723,968
159,2006,2006-09-29,4.63,1401,152,727,975
160,2006,2006-09-30,4.63,1412,152,731,982
161,2006,2006-10-01,4.63,1422,153,735,992
1,2005,2005-04-05,2.0,5,1,2,11
2,2005,2005-04-06,6.0,19,2,12,16
3,2005,2005-04-07,5.67,27,2,17,23
4,2005,2005-04-08,6.25,36,3,25,26
5,2005,2005-04-09,5.4,42,3,27,31
6,2005,2005-04-10,5.0,52,3,30,40
7,2005,2005-04-12,5.31,62,4,37,42
8,2005,2005-04-13,5.22,72,6,41,49
9,2005,2005-04-15,5.31,86,9,47,57
10,2005,2005-04-16,5.34,96,9,52,62
11,2005,2005-04-17,5.4,109,10,58,64
12,2005,2005-04-18,5.59,119,10,65,64
13,2005,2005-04-19,5.59,126,10,70,66
14,2005,2005-04-20,5.25,129,10,71,73
15,2005,2005-04-21,4.95,140,11,74,79
16,2005,2005-04-22,5.01,149,12,80,82
17,2005,2005-04-23,4.83,157,13,82,88
18,2005,2005-04-24,5.01,170,15,90,95
19,2005,2005-04-25,4.96,179,16,94,104
20,2005,2005-04-26,4.96,189,19,99,113
21,2005,2005-04-27,4.87,196,19,102,115
22,2005,2005-04-29,4.74,200,19,104,122
23,2005,2005-04-30,4.79,209,20,110,126
24,2005,2005-05-01,4.72,215,22,113,132
25,2005,2005-05-02,4.71,229,24,118,138
26,2005,2005-05-03,4.62,237,24,120,139
27,2005,2005-05-04,4.62,247,24,124,143
28,2005,2005-05-06,4.78,258,24,133,150
29,2005,2005-05-07,4.99,272,24,144,155
30,2005,2005-05-08,4.82,283,25,146,162
31,2005,2005-05-09,4.7,289,25,147,169
32,2005,2005-05-10,4.71,296,28,152,174
33,2005,2005-05-11,4.78,305,31,159,182
34,2005,2005-05-12,4.72,313,34,162,193
35,2005,2005-05-13,4.65,321,34,164,193
36,2005,2005-05-14,4.64,328,36,168,197
37,2005,2005-05-15,4.75,339,40,176,203
38,2005,2005-05-17,4.85,352,43,184,210
39,2005,2005-05-18,4.77,361,43,186,213
40,2005,2005-05-19,4.74,369,45,189,221
41,2005,2005-05-20,4.72,381,46,193,221
42,2005,2005-05-21,4.66,386,46,195,227
43,2005,2005-05-22,4.57,394,46,196,231
44,2005,2005-05-24,4.54,400,46,199,242
45,2005,2005-05-25,4.48,406,47,201,247
46,2005,2005-05-26,4.51,414,48,207,249
47,2005,2005-05-27,4.61,429,49,216,253
48,2005,2005-05-28,4.62,438,51,221,260
49,2005,2005-05-29,4.67,454,52,228,266
50,2005,2005-05-31,4.68,461,52,233,271
51,2005,2005-06-01,4.8,480,53,243,274
52,2005,2005-06-02,4.83,489,54,249,276
53,2005,2005-06-04,4.83,501,55,253,282
54,2005,,4.79,511,55,256,289
55,2005,,4.94,524,59,268,294
56,2005,2005-06-07,4.96,537,60,274,298
57,2005,2005-06-08,4.94,546,60,278,300
58,2005,2005-06-09,4.97,559,60,285,311
59,2005,2005-06-10,5.06,573,60,295,315
60,2005,2005-06-11,5.09,583,61,302,323
61,2005,2005-06-12,5.09,590,62,307,326
62,2005,2005-06-14,5.04,598,63,310,330
63,2005,2005-06-15,5.03,606,64,314,340
64,2005,2005-06-16,5.06,618,66,321,352
65,2005,2005-06-17,4.98,625,66,321,360
66,2005,2005-06-18,5.03,639,68,329,361
67,2005,2005-06-19,5.1,650,71,339,368
68,2005,2005-06-20,5.07,660,71,342,374
69,2005,2005-06-21,5.09,669,72,348,378
70,2005,2005-06-22,5.01,674,72,348,391
71,2005,2005-06-23,5.04,686,73,355,395
72,2005,2005-06-24,5.04,697,75,359,398
73,2005,2005-06-25,5.03,703,76,363,404
74,2005,2005-06-26,5.19,727,78,379,404
75,2005,2005-06-28,5.16,737,79,382,411
76,2005,2005-06-29,5.1,742,79,383,415
77,2005,2005-06-30,5.06,746,81,385,420
78,2005,2005-07-01,5.02,755,82,387,426
79,2005,2005-07-02,5.03,767,82,392,433
80,2005,2005-07-03,5.07,777,82,400,441
81,2005,2005-07-04,5.15,789,85,411,449
82,2005,2005-07-05,5.17,802,86,418,457
83,2005,2005-07-06,5.13,810,86,420,464
84,2005,2005-07-07,5.08,818,86,421,469
85,2005,2005-07-08,5.06,826,88,424,475
86,2005,2005-07-09,5.0,829,88,424,478
87,2005,2005-07-10,4.99,839,88,428,484
88,2005,2005-07-14,4.96,846,88,431,494
89,2005,2005-07-15,4.91,848,88,431,501
90,2005,2005-07-16,4.91,858,88,436,507
91,2005,2005-07-17,4.87,865,88,437,511
92,2005,2005-07-18,4.88,872,91,443,511
93,2005,2005-07-19,4.87,880,92,447,524
94,2005,2005-07-20,4.85,886,93,450,533
95,2005,2005-07-22,4.85,898,95,455,536
96,2005,2005-07-23,4.96,918,97,470,538
97,2005,2005-07-24,4.95,925,100,474,545
98,2005,2005-07-25,4.93,937,101,477,550
99,2005,2005-07-26,4.88,947,102,478,555
100,2005,2005-07-27,4.86,955,102,481,561
101,2005,2005-07-28,4.81,958,102,481,568
102,2005,2005-07-29,4.82,970,104,487,576
103,2005,2005-07-30,4.85,976,105,494,585
104,2005,2005-07-31,4.86,982,106,499,594
105,2005,2005-08-02,4.82,991,107,500,600
106,2005,2005-08-03,4.79,998,109,502,607
107,2005,2005-08-04,4.79,1008,110,506,616
108,2005,2005-08-05,4.74,1011,110,506,622
109,2005,2005-08-06,4.72,1015,111,508,633
110,2005,2005-08-07,4.75,1026,112,516,637
111,2005,2005-08-09,4.77,1042,112,523,641
112,2005,2005-08-10,4.76,1050,114,528,654
113,2005,2005-08-11,4.74,1060,114,531,663
114,2005,2005-08-12,4.7,1064,114,531,670
115,2005,2005-08-13,4.68,1073,115,533,673
116,2005,2005-08-14,4.68,1080,115,537,677
117,2005,2005-08-15,4.67,1090,118,540,685
118,2005,2005-08-16,4.7,1101,121,548,695
119,2005,2005-08-17,4.67,1108,121,550,703
120,2005,2005-08-18,4.67,1113,123,554,707
121,2005,2005-08-19,4.68,1125,124,559,710
122,2005,2005-08-20,4.67,1131,124,562,715
123,2005,2005-08-21,4.64,1139,124,564,722
124,2005,2005-08-22,4.61,1144,124,564,729
125,2005,2005-08-23,4.64,1160,125,573,737
126,2005,2005-08-24,4.65,1174,125,579,742
127,2005,2005-08-26,4.62,1181,126,580,751
128,2005,2005-08-27,4.59,1185,126,581,757
129,2005,2005-08-28,4.57,1191,126,582,765
130,2005,2005-08-29,4.55,1198,127,584,770
131,2005,2005-08-30,4.53,1206,129,587,779
132,2005,2005-08-31,4.52,1217,129,589,788
133,2005,2005-09-02,4.5,1221,129,592,802
134,2005,2005-09-03,4.5,1229,130,596,813
135,2005,2005-09-04,4.48,1234,131,598,817
136,2005,2005-09-05,4.46,1241,131,599,821
137,2005,2005-09-06,4.45,1249,133,603,828
138,2005,2005-09-07,4.48,1258,137,611,838
139,2005,2005-09-08,4.48,1269,138,616,843
140,2005,2005-09-09,4.46,1271,139,617,851
141,2005,2005-09-10,4.46,1282,140,622,856
142,2005,2005-09-11,4.45,1288,141,625,865
143,2005,2005-09-12,4.44,1293,141,628,869
144,2005,2005-09-13,4.44,1304,142,632,874
145,2005,2005-09-14,4.44,1312,142,637,878
146,2005,2005-09-15,4.44,1323,142,642,882
147,2005,2005-09-16,4.44,1335,142,646,890
148,2005,2005-09-17,4.41,1338,143,647,896
149,2005,2005-09-18,4.41,1348,145,650,901
150,2005,2005-09-20,4.4,1354,145,653,908
151,2005,2005-09-21,4.37,1359,145,654,916
152,2005,2005-09-22,4.36,1367,145,656,921
153,2005,2005-09-23,4.37,1381,147,662,926
154,2005,2005-09-24,4.37,1390,147,666,926
155,2005,2005-09-25,4.36,1395,148,668,932
156,2005,2005-09-26,4.34,1398,149,670,935
157,2005,2005-09-27,4.35,1406,150,675,943
158,2005,2005-09-28,4.38,1421,150,684,947
159,2005,2005-09-29,4.36,1430,150,685,957
160,2005,2005-09-30,4.37,1442,151,692,962
161,2005,2005-10-01,4.35,1450,151,694,968
162,2005,2005-10-02,4.33,1456,151,695,972
1,2004,2004-04-05,4.0,9,1,4,2
2,2004,2004-04-06,4.5,24,1,9,9
3,2004,2004-04-07,6.58,36,4,19,13
4,2004,2004-04-08,5.8,47,4,23,17
5,2004,2004-04-10,5.98,61,4,29,20
6,2004,2004-04-11,5.47,66,4,32,23
7,2004,2004-04-12,5.25,79,4,36,26
8,2004,2004-04-13,4.84,86,4,38,34
9,2004,2004-04-14,4.63,92,5,41,36
10,2004,2004-04-16,4.36,96,5,43,40
11,2004,2004-04-17,4.42,110,6,48,44
12,2004,2004-04-18,4.64,123,9,55,48
13,2004,2004-04-19,4.51,131,9,58,52
14,2004,2004-04-20,4.84,146,10,67,57
15,2004,2004-04-21,5.18,163,12,77,59
16,2004,2004-04-22,5.24,176,13,83,62
17,2004,2004-04-23,5.15,186,14,88,66
18,2004,2004-04-24,5.03,191,15,91,72
19,2004,2004-04-25,5.27,204,19,100,79
20,2004,2004-04-26,5.11,210,20,102,88
21,2004,2004-04-27,5.44,228,22,114,95
22,2004,2004-04-28,5.51,240,22,121,99
23,2004,2004-04-29,5.44,246,25,125,105
24,2004,2004-04-30,5.55,255,26,133,113
25,2004,2004-05-01,5.41,263,27,135,124
26,2004,2004-05-02,5.42,274,27,142,131
27,2004,2004-05-04,5.28,288,28,143,133
28,2004,2004-05-05,5.36,299,31,150,139
29,2004,2004-05-06,5.21,304,33,152,153
30,2004,2004-05-07,5.07,310,33,153,158
31,2004,2004-05-08,5.09,319,36,158,166
32,2004,2004-05-09,5.1,328,37,164,174
33,2004,2004-05-11,5.25,343,37,174,182
34,2004,2004-05-12,5.18,350,39,177,188
